Run name , :math:`N_{r}`, :math:`N_{\theta}`, :math:`r_o / r_i`, :math:`E = \frac{\nu}{\Omega L^2}`, :math:`Pr`, :math:`Ram`, :math:`\frac{dT}{dr}|_{r=r_i}`, :math:`\frac{dT}{dr}|_{r=r_o}`, Reference type, Heating type, :math:`n_{\p}`, :math:`n_{\rho}`, :math:`n_{g}`, Hyper-diffusion, :math:`\alpha`, :math:`\beta`, Publication, 
J95-pn2-ht1-E3n4-3_ ,      256,      576,   9.50E-01,   3.00E-04,   1.00E+00,   1.50E+00,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   3.00E+01,   3.00E+00, 
J95-pn2-ht1-E3n5-1_ ,      384,      768,   9.50E-01,   3.00E-05,   1.00E+00,   1.00E+00,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   3.00E+01,   3.00E+00, 
J95-pn2-ht1-E3n5-2_ ,      384,      768,   9.50E-01,   3.00E-05,   1.00E+00,   1.25E+00,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   6.00E+01,   3.00E+00, 
J95-pn2-ht1-E3n5-3_ ,      384,      768,   9.50E-01,   3.00E-05,   1.00E+00,   1.25E+00,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   6.00E+01,   3.00E+00, 
J95-pn2-ht1-E3n5-4_ ,      384,      768,   9.50E-01,   3.00E-05,   1.00E+00,   1.30E+00,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   6.00E+01,   3.00E+00, 
J95-pn2-ht1-E3n5-5_ ,      384,      768,   9.50E-01,   2.50E-05,   1.00E+00,   1.25E+00,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   6.00E+01,   3.00E+00, 
J95-pn2-ht1-E3n5-6_ ,      384,      768,   9.50E-01,   3.00E-05,   1.00E+00,   5.00E-01,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   6.00E+01,   3.00E+00, 
J95-pn2-ht1-E3n5-7_ ,      384,      768,   9.50E-01,   3.00E-05,   1.00E+00,   1.30E+00,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   6.00E+01,   3.00E+00, 
J95-pn2-ht1-E3n6-01_ ,      512,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   9.00E-01,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   1.80E+02,   3.00E+00, 
J95-pn2-ht1-E3n6-02_ ,      512,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   6.00E-01,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   1.80E+02,   3.00E+00, 
J95-pn2-ht1-E3n6-03_ ,      512,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   7.50E-01,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   1.80E+02,   3.00E+00, 
J95-pn2-ht1-E3n6-04_ ,      512,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   7.50E-01,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   3.00E+02,   3.00E+00, 
J95-pn2-ht1-E3n6-05_ ,      512,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   6.50E-01,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   3.00E+02,   3.00E+00, 
J95-pn2-ht1-E3n6-1_ ,      512,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   6.00E-01,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   3.00E+02,   3.00E+00, 
J95-pn2-ht1-E3n6-2_ ,      512,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   6.00E-01,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   3.00E+02,   3.00E+00, 
J95-pn2-ht1-E3n6-3_ ,      512,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   6.00E-01,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   3.00E+02,   3.00E+00, 
J95-pn2-ht1-E3n6-4_ ,      512,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   6.00E-01,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   3.00E+02,   3.00E+00, 
J95-pn2-ht1-E3n6-5_ ,      512,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   6.00E-01,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   3.00E+02,   3.00E+00, 
J95-pn2-ht1-E3n6-6_ ,      512,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   6.00E-01,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   3.00E+02,   3.00E+00, 
J95-pn2-ht1-E3n6-M7_ ,      512,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   6.00E-01,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   3.00E+02,   3.00E+00, 
J95-pn2-ht1-E3n6-M8_ ,      512,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   6.00E-01,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   2.80E+02,   3.00E+00, 
J95-pn2-ht4-E1n4-1_ ,      128,      768,   9.50E-01,   1.00E-04,   1.00E+00,   1.00E-01,  -1.00E+00,   1.75E+02,        3,        4,   2.00E+00,   5.00E+00,  -1.00E+30, .true.,   3.00E+01,   3.00E+00, 
J95-pn2-ht4-E1n4-2_ ,      128,      768,   9.50E-01,   1.00E-04,   1.00E+00,   1.00E-01,  -1.00E+00,   8.00E+02,        3,        4,   2.00E+00,   6.00E+00,  -1.00E+30, .true.,   3.00E+01,   3.00E+00, 
J95-pn2-ht4-E1n5-1a_ ,      256,     1152,   9.50E-01,   1.50E-05,   1.00E+00,   1.00E-01,  -1.00E+00,   8.00E+02,        3,        4,   2.00E+00,   6.00E+00,  -1.00E+30, .true.,   7.50E+01,   3.00E+00, 
J95-pn2-ht4-E1n5-1b_ ,      256,     1152,   9.50E-01,   1.00E-05,   1.00E+00,   1.00E-01,  -1.00E+00,   8.00E+02,        3,        4,   2.00E+00,   6.00E+00,  -1.00E+30, .true.,   1.00E+02,   3.00E+00, 
J95-pn2-ht4-E1n5-2_ ,      256,     1152,   9.50E-01,   1.00E-05,   1.00E+00,   1.00E-01,  -1.00E+00,   8.00E+02,        3,        4,   2.00E+00,   6.00E+00,  -1.00E+30, .true.,   1.00E+02,   3.00E+00, 
J95-pn2-ht4-E3n4-1_ ,      128,      768,   9.50E-01,   3.00E-04,   1.00E+00,   1.00E-01,  -1.00E+00,   1.75E+02,        3,        4,   2.00E+00,   5.00E+00,  -1.00E+30, .true.,   1.00E+01,   3.00E+00, 
J95-pn2-ht4-E3n4-1a_ ,      128,      768,   9.50E-01,   1.00E-03,   1.00E+00,   1.00E-01,  -1.00E+00,   1.75E+02,        3,        4,   2.00E+00,   5.00E+00,  -1.00E+30, .true.,   3.00E+00,   3.00E+00, 
J95-pn2-ht4-E3n5-1a_ ,      256,     1152,   9.50E-01,   3.00E-05,   1.00E+00,   1.00E-01,  -1.00E+00,   8.00E+02,        3,        4,   2.00E+00,   6.00E+00,  -1.00E+30, .true.,   6.00E+01,   3.00E+00, 
J95-pn2-ht4-E3n5-1b_ ,      256,     1152,   9.50E-01,   3.00E-05,   1.00E+00,   1.00E-01,  -1.00E+00,   8.00E+02,        3,        4,   2.00E+00,   6.00E+00,  -1.00E+30, .true.,   4.50E+01,   3.00E+00, 
J95-pn1-ht1-E1n5-10Ra-1_ ,      768,     1152,   9.50E-01,   1.00E-05,   1.00E+00,   1.00E+01,  -1.00E+00,   1.00E+02,        3,        1,   1.00E+00,   5.00E+00,  -1.00E+30, .true.,   1.20E+02,   3.00E+00, 
J95-pn1-ht1-E1n5-10Ra-2_ ,     1024,     1536,   9.50E-01,   1.00E-05,   1.00E+00,   1.00E+01,  -1.00E+00,   1.00E+02,        3,        1,   1.00E+00,   5.00E+00,  -1.00E+30, .true.,   1.80E+02,   3.00E+00, 
J95-pn1-ht1-E1n5-10Ra-M1_ ,     1024,     1536,   9.50E-01,   1.00E-05,   1.00E+00,   1.00E+01,  -1.00E+00,   1.00E+02,        3,        1,   1.00E+00,   5.00E+00,  -1.00E+30, .true.,   1.80E+02,   3.00E+00, 
J95-pn1-ht1-E1n6-4Ra-1_ ,     1024,     1536,   9.50E-01,   1.60E-06,   1.00E+00,   2.00E+00,  -1.00E+00,   5.00E+02,        3,        1,   1.00E+00,   5.00E+00,  -1.00E+30, .true.,   2.40E+02,   3.00E+00, 
J95-pn1-ht1-E1n6-4Ra-2_ ,     1024,     1536,   9.50E-01,   1.25E-06,   1.00E+00,   2.00E+00,  -1.00E+00,   5.00E+02,        3,        1,   1.00E+00,   5.00E+00,  -1.00E+30, .true.,   2.40E+02,   3.00E+00, 
J95-pn1-ht1-E1n6-4Ra-M1_ ,     1024,     1536,   9.50E-01,   1.60E-06,   1.00E+00,   2.00E+00,  -1.00E+00,   5.00E+02,        3,        1,   1.00E+00,   5.00E+00,  -1.00E+30, .true.,   2.40E+02,   3.00E+00, 
J95-pn1-ht1-E1n6-4Ra-M2_ ,     1024,     1536,   9.50E-01,   1.60E-06,   1.00E+00,   2.00E+00,  -1.00E+00,   5.00E+02,        3,        1,   1.00E+00,   5.00E+00,  -1.00E+30, .true.,   2.40E+02,   3.00E+00, 
J95-pn1-ht1-E1n6-4Ra-M3_ ,     1024,     1536,   9.50E-01,   1.60E-06,   1.00E+00,   2.00E+00,  -1.00E+00,   5.00E+02,        3,        1,   1.00E+00,   5.00E+00,  -1.00E+30, .true.,   2.40E+02,   3.00E+00, 
J95-pn1-ht1-E3n6-10Ra-1_ ,     1024,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   1.00E+01,  -1.00E+00,   1.00E+02,        3,        1,   1.00E+00,   5.00E+00,  -1.00E+30, .true.,   2.40E+02,   3.00E+00, 
J95-pn1-ht1-E3n6-10Ra-M1_ ,     1024,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   1.00E+01,  -1.00E+00,   1.00E+02,        3,        1,   1.00E+00,   5.00E+00,  -1.00E+30, .true.,   2.40E+02,   3.00E+00, 
J95-pn1-ht1-E3n6-10Ra-M10_ ,     1024,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   1.00E+01,  -1.00E+00,   1.00E+02,        3,        1,   1.00E+00,   5.00E+00,  -1.00E+30, .true.,   1.80E+02,   3.00E+00, 
J95-pn1-ht1-E3n6-10Ra-M2_ ,     1024,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   1.00E+01,  -1.00E+00,   1.00E+02,        3,        1,   1.00E+00,   5.00E+00,  -1.00E+30, .true.,   2.40E+02,   3.00E+00, 
J95-pn1-ht1-E3n6-10Ra-M3_ ,     1024,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   1.00E+01,  -1.00E+00,   1.00E+02,        3,        1,   1.00E+00,   5.00E+00,  -1.00E+30, .true.,   2.40E+02,   3.00E+00, 
J95-pn1-ht1-E3n6-10Ra-M4_ ,     1024,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   1.00E+01,  -1.00E+00,   1.00E+02,        3,        1,   1.00E+00,   5.00E+00,  -1.00E+30, .true.,   2.10E+02,   3.00E+00, 
J95-pn1-ht1-E3n6-10Ra-M5_ ,     1024,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   1.00E+01,  -1.00E+00,   1.00E+02,        3,        1,   1.00E+00,   5.00E+00,  -1.00E+30, .true.,   1.80E+02,   3.00E+00, 
J95-pn1-ht1-E3n6-10Ra-M6_ ,     1024,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   1.00E+01,  -1.00E+00,   1.00E+02,        3,        1,   1.00E+00,   5.00E+00,  -1.00E+30, .true.,   1.80E+02,   3.00E+00, 
J95-pn1-ht1-E3n6-10Ra-M7_ ,     1024,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   1.00E+01,  -1.00E+00,   1.00E+02,        3,        1,   1.00E+00,   5.00E+00,  -1.00E+30, .true.,   1.80E+02,   3.00E+00, 
J95-pn1-ht1-E3n6-10Ra-M8_ ,     1024,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   1.00E+01,  -1.00E+00,   1.00E+02,        3,        1,   1.00E+00,   5.00E+00,  -1.00E+30, .true.,   1.80E+02,   3.00E+00, 
J95-pn1-ht1-E3n6-10Ra-M9_ ,     1024,     1536,   9.50E-01,   3.00E-06,   1.00E+00,   1.00E+01,  -1.00E+00,   1.00E+02,        3,        1,   1.00E+00,   5.00E+00,  -1.00E+30, .true.,   1.80E+02,   3.00E+00, 
J95-pn1-ht1-E3n6-Prp3-1_ ,      512,     1536,   9.50E-01,   3.00E-06,   3.00E-01,   5.00E-01,  -1.00E+00,   2.00E+03,        3,        1,   1.00E+00,   5.00E+00,  -1.00E+30, .true.,   1.20E+02,   3.00E+00, 
U75-ht1-E1n3-1_ ,      384,      576,   7.50E-01,   1.00E-03,   1.00E+00,   1.00E+01,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   1.00E+01,   3.00E+00, 
U75-ht1-E1n4-1_ ,      384,      576,   7.50E-01,   1.00E-04,   1.00E+00,   1.50E+01,  -1.00E+00,   1.25E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   1.00E+01,   3.00E+00, 
U75-ht1-E3n4-1_ ,      384,      576,   7.50E-01,   3.00E-04,   1.00E+00,   1.00E+01,  -1.00E+00,   2.50E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   1.00E+01,   3.00E+00, 
U75-ht1-E3n4-2_ ,      384,      576,   7.50E-01,   3.00E-04,   1.00E+00,   1.00E+01,  -1.00E+00,   1.25E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   1.00E+01,   3.00E+00, 
U75-ht1-E3n4-3_ ,      384,      576,   7.50E-01,   3.00E-04,   3.00E-01,   1.00E+01,  -1.00E+00,   1.25E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   1.00E+01,   3.00E+00, 
U75-ht1-E3n4-4_ ,      384,      576,   7.50E-01,   3.00E-04,   1.00E+00,   1.50E+01,  -1.00E+00,   1.25E+02,        3,        1,   2.00E+00,   7.00E+00,  -1.00E+30, .true.,   1.00E+01,   3.00E+00, 
U75-ht1-E1n3-1_ ,      256,      384,   7.50E-01,   1.00E-03,   1.00E+00,   1.00E+01,  -1.00E+00,   2.30E+01,        3,        1,   2.00E+00,   5.00E+00,  -1.00E+30, .true.,   3.00E+00,   3.00E+00, 
U75-ht1-E1n3-2_ ,      256,      384,   7.50E-01,   1.00E-03,   1.00E+00,   1.00E+01,  -1.00E+00,   2.30E+01,        3,        1,   2.00E+00,   5.00E+00,  -1.00E+30, .true.,   3.00E+00,   3.00E+00, 
U75-ht1-E1n4-1_ ,      384,      576,   7.50E-01,   1.00E-04,   1.00E+00,   1.00E+01,  -1.00E+00,   2.30E+01,        3,        1,   2.00E+00,   5.00E+00,  -1.00E+30, .true.,   3.00E+01,   3.00E+00, 
U75-ht1-E3n4-1_ ,      192,      384,   7.50E-01,   3.00E-04,   1.00E+00,   1.00E+01,  -1.00E+00,   2.30E+01,        3,        1,   2.00E+00,   5.00E+00,  -1.00E+30, .true.,   1.00E+01,   3.00E+00, 
